id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
55358418,2020/07/30 3:10 PM NZST,2020-07-30,2020-07-30 03:10:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2020-08-04 04:16:56 UTC,2024-08-02 16:31:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55358418,https://inaturalist-open-data.s3.amazonaws.com/photos/88142362/medium.jpeg,https://static.inaturalist.org/sounds/127558.mp3?1596575987,"","",1,0,false,,"Rawhitiroa, New Zealand",-39.447818101,174.4098658823,79,,,,79,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
66858592,2020-12-21 1:18:25 PM GMT+13:00,2020-12-21,2020-12-21 00:18:25 UTC,Nuku'alofa,1227892,ruth103,Ruth Topless,2020-12-21 02:46:28 UTC,2024-08-01 19:10:56 UTC,research,,https://www.inaturalist.org/observations/66858592,,https://static.inaturalist.org/sounds/154529.m4a?1608518793,"",,1,0,false,2,"Taranaki 4398, New Zealand",-39.4516026437,174.4103723019,644,,,,644,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
67171053,2020-12-28 2:48:00 PM GMT+13:00,2020-12-28,2020-12-28 01:48:00 UTC,Nuku'alofa,1100791,svendhansen,Svend Hansen,2020-12-28 01:49:51 UTC,2024-07-29 13:59:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/67171053,,https://static.inaturalist.org/sounds/155682.mp3?1609120203,"",,4,0,false,2,"Karori, Wellington 6012, New Zealand",-41.2947744653,174.7515751049,11,,,,11,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
67695309,2020/12/28 6:39 PM NZDT,2020-12-28,2020-12-28 05:39:00 UTC,Auckland,58734,strewick,"",2021-01-07 05:42:16 UTC,2024-07-29 20:06:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67695309,,https://static.inaturalist.org/sounds/157416.mp3?1609997985,"",,3,0,false,,"Kai Iwi, New Zealand",-39.7966254973,174.930220593,31,,,,31,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
72657571,2021-04-02 2:52:18 PM GMT+13:00,2021-04-02,2021-04-02 01:52:18 UTC,Nuku'alofa,2497990,charmander88,Loïc Chalmandrier,2021-04-02 03:00:44 UTC,2024-10-27 17:30:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72657571,,https://static.inaturalist.org/sounds/180487.wav?1617332460,"","Besides main call of the observation, a fantail is responding. ",1,0,false,2,"Northland 0184, Nouvelle-Zélande",-35.21084676,174.22664917,8,,,,8,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
76404206,2021-05-01 13:00:00,2021-05-01,2021-05-01 01:00:00 UTC,Auckland,57553,rempson,"",2021-05-02 03:12:50 UTC,2024-08-03 03:26:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/76404206,,https://static.inaturalist.org/sounds/203967.m4a?1619925175,"",Birds seen on several locations but no good photos,2,0,false,2,"Karori, Wellington, New Zealand",-41.3025058597,174.7471169382,196,,,,196,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
100046479,2021/10/25 15:57:30 PM NZDT,2021-10-25,2021-10-25 02:57:30 UTC,Wellington,16490,tony_wills,Tony Wills,2021-11-02 05:44:41 UTC,2024-07-30 20:49:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/100046479,,https://static.inaturalist.org/sounds/324212.wav?1635845419,"","",2,0,false,,"Karori, Wellington 6012, New Zealand",-41.2837551,174.7408745,1500,,,,1500,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
100115329,2021/10/25 5:47:10 PM NZDT,2021-10-25,2021-10-25 04:47:10 UTC,Wellington,16490,tony_wills,Tony Wills,2021-11-03 02:23:01 UTC,2024-08-03 19:28:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/100115329,,https://static.inaturalist.org/sounds/324507.wav?1635906090,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2980728438,174.7389862249,28,,,,28,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
100570386,Mon Nov 08 2021 18:03:31 GMT+1300 (GMT+13),2021-11-08,2021-11-08 05:03:31 UTC,Nuku'alofa,244686,fillbridge,,2021-11-08 05:05:29 UTC,2024-08-09 02:16:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100570386,,https://static.inaturalist.org/sounds/326970.m4a?1636347936,"",Recorded only couldn’t see it. Call answered from further up Wrights Hill Road.,2,0,false,3,"Beauchamp Street, Karori, Wellington, NZ",-41.2916757598,174.7399717702,8,,,,8,,open,false,,,"",Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
104571725,2022/01/07 7:05 PM NZDT,2022-01-07,2022-01-07 06:05:00 UTC,Auckland,4829389,seahare123,,2022-01-08 12:28:13 UTC,2024-07-31 13:26:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104571725,,https://static.inaturalist.org/sounds/344442.mp3?1641644709,"",Audio might be quiet. Bird call that sounded like laughing.,2,0,false,,"Rawhitiroa, New Zealand",-39.4541977614,174.4089202606,18,,,,18,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
104945102,Sat Jan 15 2022 14:01:08 GMT+1300 (GMT+13),2022-01-15,2022-01-15 01:01:08 UTC,Nuku'alofa,58652,bigtree,Cathy Rogers,2022-01-15 01:01:36 UTC,2024-08-09 07:57:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104945102,,https://static.inaturalist.org/sounds/346493.m4a?1642208509,"","",1,0,false,3,"Waikato, NZ",-38.0035231216,175.5727257674,10,,,,10,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
105117662,Tue Jan 18 2022 10:17:03 GMT+1300 (GMT+13),2022-01-18,2022-01-17 21:17:03 UTC,Nuku'alofa,762458,benknight,Ben Knight,2022-01-17 21:17:21 UTC,2024-08-05 14:05:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105117662,,https://static.inaturalist.org/sounds/347204.m4a?1642454256,"","",2,0,false,3,"Whitmore Grove, Waikanae Beach, Wellington, NZ",-40.8690766138,175.0159373935,2376,,,,2376,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
105124145,Tue Jan 18 2022 11:34:41 GMT+1300 (GMT+13),2022-01-18,2022-01-17 22:34:41 UTC,Nuku'alofa,762458,benknight,Ben Knight,2022-01-17 23:14:17 UTC,2024-07-31 13:57:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105124145,,https://static.inaturalist.org/sounds/347232.m4a?1642461265,"","",2,0,false,3,New Zealand,-40.8338631677,174.9196498952,35,,,,35,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
105695854,Fri Jan 28 2022 15:50:52 GMT+1300 (GMT+13),2022-01-28,2022-01-28 02:50:52 UTC,Nuku'alofa,244686,fillbridge,,2022-01-28 02:51:39 UTC,2024-10-25 14:55:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105695854,,https://static.inaturalist.org/sounds/351004.m4a?1643338306,"","",2,0,false,3,"Campbell Street, Karori, Wellington, NZ",-41.2951267146,174.7438825652,194,,,,194,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
113671164,2022-04-30 15:42:00,2022-04-30,2022-04-30 03:42:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2022-04-30 03:44:56 UTC,2024-07-25 11:47:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/113671164,,https://static.inaturalist.org/sounds/411012.mp3?1651290300,"",,2,0,false,2,New Zealand,-41.303008089,174.7496355325,4,,,,4,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
115085478,2022/05/02 16:14:16 ,2022-05-02,2022-05-02 04:14:16 UTC,Wellington,16490,tony_wills,Tony Wills,2022-05-03 10:37:09 UTC,2024-08-10 20:18:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/115085478,,https://static.inaturalist.org/sounds/423042.wav?1651574112,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2951779449,174.7440716933,47,,,,47,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
122387128,2022-06-19 10:30:00,2022-06-19,2022-06-18 22:30:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2022-06-18 22:40:03 UTC,2024-08-01 16:28:22 UTC,research,,https://www.inaturalist.org/observations/122387128,,https://static.inaturalist.org/sounds/475917.mp3?1655592010,"",,1,0,false,2,"Auckland 1071, New Zealand",-36.8077135443,174.8583769798,9,,,,9,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
134920831,2022-09-14 10:33:24,2022-09-14,2022-09-13 22:33:24 UTC,Wellington,6138026,fanshi,Annie Hill,2022-09-13 22:35:06 UTC,2024-08-31 19:27:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134920831,,https://static.inaturalist.org/sounds/535353.wav?1663108513,"",,1,0,false,2,"Northland, New Zealand",-35.2260893,174.19942382,3,,,,3,,open,false,,,Birds,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
136878923,2022-09-29 15:57:37,2022-09-29,2022-09-29 02:57:37 UTC,Wellington,2560624,mohuamike,Michael Jones,2022-09-29 03:19:42 UTC,2024-08-03 19:54:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136878923,,https://static.inaturalist.org/sounds/542525.m4a?1664421585,"",Lots of adults around. Whiteheads calling also,2,0,false,2,"Northland, NZ",-35.21244385,174.23018294,5,,,,5,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142773749,2022-11-25 09:53:39+13:00,2022-11-25,2022-11-24 20:53:39 UTC,Wellington,1513074,richardlitt,Richard Littauer,2022-11-24 21:14:48 UTC,2024-08-08 18:42:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142773749,,https://static.inaturalist.org/sounds/566681.m4a?1669324491,"","",2,0,false,3,"Kapiti Island Nature Reserve, Paraparaumu Ward, Wellington, NZ",-40.8557374289,174.9284220699,4,,,,4,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142774325,2022-11-25 10:14:58+13:00,2022-11-25,2022-11-24 21:14:58 UTC,Wellington,1513074,richardlitt,Richard Littauer,2022-11-24 21:22:55 UTC,2024-07-29 14:20:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142774325,,https://static.inaturalist.org/sounds/566687.m4a?1669324976,"","",2,0,false,3,"Kapiti Island Nature Reserve, Paraparaumu Ward, Wellington, NZ",-40.8558777179,174.9255693401,4,,,,4,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142775461,2022-11-25 10:39:10+13:00,2022-11-25,2022-11-24 21:39:10 UTC,Wellington,1513074,richardlitt,Richard Littauer,2022-11-24 21:39:32 UTC,2024-08-05 14:57:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142775461,,https://static.inaturalist.org/sounds/566693.m4a?1669325975,"",With Tui ,2,0,false,3,"Kapiti Island Nature Reserve, Paraparaumu Ward, Wellington, NZ",-40.8527252854,174.9228471338,4,,,,4,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142798410,2022-11-25 13:46:02+13:00,2022-11-25,2022-11-25 00:46:02 UTC,Wellington,1513074,richardlitt,Richard Littauer,2022-11-25 04:58:04 UTC,2024-08-04 15:45:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142798410,,https://static.inaturalist.org/sounds/566820.m4a?1669352287,"","",2,0,false,3,"Kapiti Island Nature Reserve, Paraparaumu Ward, Wellington, NZ",-40.8524675907,174.9325654619,4,,,,4,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142859962,2017/06/11 8:32 AM,2017-06-11,2017-06-10 20:32:00 UTC,Wellington,6690,sandboa,Chris Harrison,2022-11-25 22:29:25 UTC,2024-09-23 16:19:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/142859962,,https://static.inaturalist.org/sounds/567120.mp3?1669415284,"",,2,0,false,,"Tāwharanui Peninsula, New Zealand",-36.3737845327,174.8460372051,81,,,,81,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
142957809,2022-11-25 10:50:27+13:00,2022-11-25,2022-11-24 21:50:27 UTC,Wellington,1513074,richardlitt,Richard Littauer,2022-11-26 21:18:25 UTC,2024-08-02 14:45:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142957809,,https://static.inaturalist.org/sounds/566711.m4a?1669331273,"",With hihi. Copy of https://inaturalist.nz/observations/142781185 (https://inaturalist.org/observations/142781185),2,0,false,,New Zealand,-40.8523943287,174.9224573816,5,,,,5,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
143322016,2022-11-30 15:44:23,2022-11-30,2022-11-30 02:44:23 UTC,Wellington,6138026,fanshi,Annie Hill,2022-11-30 02:47:47 UTC,2024-07-30 03:27:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/143322016,,https://static.inaturalist.org/sounds/568621.wav?1669776586,"","I think it's a tieke/saddleback.  Can anyone confirm this, please?",4,0,false,2,"Far North, NZ-NO, NZ",-35.22567679,174.19909622,7,,,,7,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
144465385,2022/12/15 10:27 PM,2022-12-15,2022-12-15 09:27:00 UTC,Wellington,2724050,tammor,Tammo Reichgelt,2022-12-16 08:30:40 UTC,2024-08-10 19:26:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144465385,https://inaturalist-open-data.s3.amazonaws.com/photos/247951048/medium.jpeg,https://static.inaturalist.org/sounds/573409.wav?1671180152,"",,3,0,false,,"Maungatautari, New Zealand",-38.0339865538,175.5632109554,120,,,,120,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
144685810,2022-11-04,2022-11-04,,Wellington,2078240,thephoxinus,"",2022-12-19 20:54:06 UTC,2023-01-12 19:57:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144685810,,https://static.inaturalist.org/sounds/574432.wav?1671483249,"",,2,0,false,2,"Whangaparāoa 0930, New Zealand",-36.6025645246,174.8875111341,172,,,,172,,open,false,gps,gps,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
145205163,2022-12-05 18:42:02+13:00,2022-12-05,2022-12-05 05:42:02 UTC,Wellington,2434366,patuharakeke,Ari Carrington,2022-12-27 19:27:47 UTC,2024-07-27 13:02:25 UTC,research,,https://www.inaturalist.org/observations/145205163,,https://static.inaturalist.org/sounds/577347.m4a?1672169270,"","",3,0,false,3,"South Pacific Ocean, Northland, NZ",-35.9708694308,174.7179003545,8,,,,8,,open,false,,,North Island Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
146801289,2022/10/16 6:17 PM,2022-10-16,2022-10-16 05:17:00 UTC,Wellington,314317,rolandwirth,"",2023-01-18 02:59:58 UTC,2024-08-08 20:15:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146801289,,https://static.inaturalist.org/sounds/585893.wav?1674010706,"",,2,0,false,,"Kai Iwi, New Zealand",-39.802,174.931,40,,,,40,,open,false,,,Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
148651009,2023/02/12 4:11 PM,2023-02-12,2023-02-12 03:11:00 UTC,Wellington,1486838,rogerlatham,Roger Latham,2023-02-13 00:04:33 UTC,2024-07-23 00:40:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148651009,https://inaturalist-open-data.s3.amazonaws.com/photos/256026317/medium.jpg,https://static.inaturalist.org/sounds/596852.m4a?1676246714,"","The recording is of an alarm call, possibly directed at a nearby tūī, or to the humans stopping to watch it.",1,0,false,,"Karori, Wellington, New Zealand",-41.301633,174.742794,100,,,,100,,open,false,,,Philesturnus rufusater,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
172614669,2023-07-13 14:50:00,2023-07-13,2023-07-13 02:50:00 UTC,Wellington,59237,heidimeudt,Heidi Meudt,2023-07-13 02:53:47 UTC,2024-08-11 01:43:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/172614669,,https://static.inaturalist.org/sounds/767516.mp3?1689216836,"",,1,0,false,2,"Kapiti Island Nature Reserve, NZ-WG-KC, NZ-WG, NZ",-40.85267078,174.93250242,7,,,,7,,open,false,,,Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
174943408,2023/07/02 4:22 PM,2023-07-02,2023-07-02 04:22:00 UTC,Wellington,5563439,saul_ward,Saul Ward,2023-07-25 22:25:29 UTC,2023-11-11 23:06:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174943408,,https://static.inaturalist.org/sounds/778183.m4a?1690323770,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2999936602,174.7436979842,31,,,,31,,open,false,,,Tīeke (North Island Saddleback),Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
192126696,2023-11-26 12:01:00,2023-11-26,2023-11-25 23:01:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2023-11-25 23:03:57 UTC,2023-11-26 08:40:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/192126696,,https://static.inaturalist.org/sounds/851215.mp3?1700953819,"",,2,0,false,2,"Karori, Wellington, New Zealand",-41.2950578534,174.7485183924,18,,,,18,,open,false,gps,gps,Tīeke (North Island Saddleback),Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
193535600,2023-12-10 11:24:40+13:00,2023-12-10,2023-12-09 22:24:40 UTC,Wellington,396227,paulwilson,,2023-12-09 22:26:27 UTC,2024-07-29 22:38:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193535600,,https://static.inaturalist.org/sounds/858211.m4a?1702160789,"","At Zealandia - saddleback, whitehead, piwakawaka. Mixed flock.",1,0,false,3,"Te Ika-a-Māui/North Island, Wellington, Wellington, NZ",-41.2952249917,174.7491303554,8,,,,8,,open,false,,,Tīeke (North Island Saddleback),Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
196101581,2023/11/20 7:18 AM,2023-11-20,2023-11-19 18:18:00 UTC,Wellington,314317,rolandwirth,"",2024-01-08 06:42:13 UTC,2024-08-10 04:43:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/196101581,,https://static.inaturalist.org/sounds/872989.mp3?1704695781,"",,1,0,false,,"Rawhitiroa, New Zealand",-39.4543345653,174.4078250694,40,,,,40,,open,false,,,Saddleback,Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
198524745,2024-02-06 11:12:54,2024-02-06,2024-02-05 22:12:54 UTC,Wellington,59237,heidimeudt,Heidi Meudt,2024-02-05 23:21:05 UTC,2024-10-25 14:27:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/198524745,https://inaturalist-open-data.s3.amazonaws.com/photos/349927351/medium.jpeg,https://static.inaturalist.org/sounds/890515.wav?1707175281,"",,2,0,false,2,"Karori, Wellington, New Zealand",-41.2961001461,174.748042468,20,,,,20,,open,false,,,Tīeke (North Island Saddleback),Philesturnus rufusater,Tīeke (North Island Saddleback),Aves,464301
