id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7843467,2017/09/09 17:12 PM +1200,2017-09-09,2017-09-09 05:12:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-09 12:05:25 UTC,2024-10-25 12:04:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/7843467,https://inaturalist-open-data.s3.amazonaws.com/photos/10330021/medium.png,https://static.inaturalist.org/sounds/15385.wav?1504958651,"",,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2932446184,174.7330498691,43,,,,43,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7875175,2017/09/11 16:21 PM +1200,2017-09-11,2017-09-11 04:21:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-11 09:45:28 UTC,2024-08-10 03:26:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/7875175,https://inaturalist-open-data.s3.amazonaws.com/photos/10379940/medium.png,https://static.inaturalist.org/sounds/15412.wav?1505122327,"",,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2975626319,174.7364097833,35,,,,35,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7875177,2017/09/11 16:33 PM +1200,2017-09-11,2017-09-11 04:33:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-11 09:45:28 UTC,2024-07-31 18:57:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/7875177,https://inaturalist-open-data.s3.amazonaws.com/photos/10379963/medium.png,https://static.inaturalist.org/sounds/15414.wav?1505122770,"",,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.294972073,174.7387468814,23,,,,23,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7875178,2017/09/11 16:41 PM +1200,2017-09-11,2017-09-11 04:41:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-11 09:45:29 UTC,2024-10-28 18:34:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/7875178,https://inaturalist-open-data.s3.amazonaws.com/photos/10379976/medium.png,https://static.inaturalist.org/sounds/15415.wav?1505122892,"","",1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2943110832,174.7377169131,66,,,,66,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7875283,2017/09/11 16:43 PM +1200,2017-09-11,2017-09-11 04:43:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-11 10:30:39 UTC,2024-10-28 16:26:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/7875283,https://inaturalist-open-data.s3.amazonaws.com/photos/10380218/medium.png,https://static.inaturalist.org/sounds/15418.wav?1505125724,"","In the first sound file it emits a dit-dit sounds which is actually very loud, and I couldn't amplify the overall sound track without forcing that to be clipped (and hence distorted) - so the other parts of the call are somewhat quieter than normal.  The second sound file is it flying away.",1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2948366667,174.73803,,,,,,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7884035,2017/09/10 15:35 pM +1200,2017-09-10,2017-09-10 03:35:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-11 23:35:31 UTC,2024-07-31 15:45:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/7884035,https://inaturalist-open-data.s3.amazonaws.com/photos/10394142/medium.png,https://static.inaturalist.org/sounds/15424.wav?1505172820,"",Feeding from Darwins Barberry flowers and singing from nearby trees.,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2945306078,174.7384858129,61,,,,61,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7888619,2017/09/10 3:45 PM +1200,2017-09-10,2017-09-10 03:45:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-12 09:07:56 UTC,2024-10-25 14:13:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/7888619,https://inaturalist-open-data.s3.amazonaws.com/photos/10402367/medium.png,https://static.inaturalist.org/sounds/15428.mp3?1505207199,"",,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2953243296,174.7400236125,78,,,,78,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7888831,2017/09/10 3:58 PM +1200,2017-09-10,2017-09-10 03:58:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-12 10:17:33 UTC,2024-10-25 12:39:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/7888831,https://inaturalist-open-data.s3.amazonaws.com/photos/10402691/medium.png,https://static.inaturalist.org/sounds/15432.wav?1505211301,"",Sitting on top of a dead tree fern inside the Karori sanctuary.,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.29649,174.740455,20,,,,20,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7939662,2017/06/11 9:46 AM +1200,2017-06-11,2017-06-10 21:46:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-16 01:53:21 UTC,2024-08-05 19:59:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/7939662,https://inaturalist-open-data.s3.amazonaws.com/photos/10484178/medium.png,https://static.inaturalist.org/sounds/15481.wav?1505525413,"",,2,0,false,,"Karori, Wellington 6012, New Zealand",-41.2951953572,174.7429418559,122,,,,122,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7939663,2017/06/11 10:57 AM +1200,2017-06-11,2017-06-10 22:57:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-16 01:53:22 UTC,2024-07-29 23:20:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/7939663,https://inaturalist-open-data.s3.amazonaws.com/photos/10484181/medium.png,https://static.inaturalist.org/sounds/15483.wav?1505525434,"",,1,0,false,,"Karori, Wellington 6012, New Zealand",-41.2951953572,174.7429418559,122,,,,122,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
8032373,2017/09/21 5:16 PM +1200,2017-09-21,2017-09-21 05:16:00 UTC,Auckland,16490,tony_wills,Tony Wills,2017-09-22 01:26:41 UTC,2024-10-28 19:08:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/8032373,https://inaturalist-open-data.s3.amazonaws.com/photos/10634925/medium.png,https://static.inaturalist.org/sounds/15557.wav?1506043737,"","",1,0,false,,New Zealand,-41.2911970811,174.7327280095,183,,,,183,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
8181252,2017/09/30 12:52 PM NZDT,2017-09-30,2017-09-29 23:52:00 UTC,Wellington,135242,pgtips91,Paul Taylor,2017-09-30 08:28:48 UTC,2024-07-30 02:11:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8181252,https://inaturalist-open-data.s3.amazonaws.com/photos/10836624/medium.jpg,https://static.inaturalist.org/sounds/15646.mp3?1506761901,"","The large Puriri tree near our house is attracting the Tuis. This one was sounding very melodious and I was able to record his song though some was in too high a register for me to hear.

The leaves you can see in the foreground are from a Karaka which is growing up through one side of the Puriri.

The recordings were taken using my camera and extracted using Audacity. There is background noise from a small aircraft as well as doves calling. At times I could see the singing movements but could hear no sound as it was in a very high register.",1,0,false,,"Helensville, New Zealand",-36.6516134,174.4994009,5,,,,5,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
8405037,2017/10/15 10:58 AM NZDT,2017-10-15,2017-10-14 21:58:00 UTC,Wellington,223726,crispychipp,Darrell Crisp,2017-10-14 22:08:14 UTC,2024-10-27 12:31:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8405037,https://inaturalist-open-data.s3.amazonaws.com/photos/11183953/medium.jpeg,https://static.inaturalist.org/sounds/15857.m4a?1508019026,"Aves, Prosthemadera novaeseelandia",Mainland Tui (Prosthemadera novaeseelandia),1,0,false,,Auckland,-36.859845172,174.7608947754,8924,,,,8924,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
9342325,2018/01/01 9:31 PM +14,2018-01-01,2018-01-01 07:31:00 UTC,Samoa,632152,noahfenwick,Noah Fenwick,2018-01-02 05:46:14 UTC,2024-08-04 13:32:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9342325,,https://static.inaturalist.org/sounds/16966.mp3?1514871898,"",,1,0,false,,"Clarence 7371, New Zealand",-42.0931113971,173.8424205781,19,,,,19,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
9500619,2018/01/06 8:49 PM +14,2018-01-06,2018-01-06 06:49:00 UTC,Samoa,632152,noahfenwick,Noah Fenwick,2018-01-16 22:44:20 UTC,2024-07-27 10:51:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9500619,,https://static.inaturalist.org/sounds/17211.mp3?1516142604,"",,1,0,false,,"Stewart Island, New Zealand",-46.8739152417,168.1237578392,15,,,,15,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
14859114,2018/07/29 08:00,2018-07-29,2018-07-28 20:00:00 UTC,Auckland,84804,emily_r,Emily Roberts,2018-07-29 00:45:59 UTC,2024-08-05 16:24:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/14859114,,https://static.inaturalist.org/sounds/24659.wav?1532824961,"",,1,0,false,,"Oakura, New Zealand",-39.1195474547,173.9561917798,8,,,,8,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
14934009,2013-06-23T13:46:14Z,2013-06-23,2013-06-23 13:46:14 UTC,Hawaii,1086935,eternities23,Thomas,2018-07-30 06:19:48 UTC,2024-07-30 18:40:08 UTC,research,,https://www.inaturalist.org/observations/14934009,,,"","Tui sound I recorded in Auckland, New Zealand. May not work on mobile devices.",2,0,false,,New Zealand,-36.857593,174.842623,53,,,,53,,open,false,,"",Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
16529672,2018/09/14 NZST,2018-09-14,,Wellington,183693,huirangi,"",2018-09-14 18:27:45 UTC,2024-08-08 21:13:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16529672,,https://static.inaturalist.org/sounds/25822.wav?1536949149,"","",1,0,false,,"Huirangi, New Zealand",-39.052089762,174.2503930184,8,,,,8,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
17616387,2018/10/18 4:45:01 PM +1300,2018-10-18,2018-10-18 03:45:01 UTC,Nuku'alofa,16490,tony_wills,Tony Wills,2018-10-18 09:03:49 UTC,2024-07-29 19:47:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/17616387,,https://static.inaturalist.org/sounds/26629.wav?1539853196,"","Tuis feeding from Rewarewa flowers overhead.  I think we hear two tuis (loudly!), and then distant replies from others further afield.",1,0,false,,"Burrows track, Karori, Wellington, New Zealand",-41.291779877,174.732438058,61,,,,61,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
17895723,2018/09/03 8:56 PM EDT,2018-09-03,2018-09-04 00:56:00 UTC,Eastern Time (US & Canada),3785,treegrow,Katja Schulz,2018-10-28 03:44:30 UTC,2024-04-20 06:00:16 UTC,research,CC0,https://www.inaturalist.org/observations/17895723,https://inaturalist-open-data.s3.amazonaws.com/photos/27329765/medium.jpg,https://static.inaturalist.org/sounds/26987.m4a?1648745921,"","",2,0,false,,"Paparoa National Park, New Zealand",-42.0930576539,171.3410004978,200,,,,200,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
19340980,2018/12/31 8:46 PM NZDT,2018-12-31,2018-12-31 07:46:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2018-12-31 22:13:20 UTC,2024-05-30 05:11:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19340980,https://inaturalist-open-data.s3.amazonaws.com/photos/29739063/medium.jpg,https://static.inaturalist.org/sounds/28779.mp3?1546294759,"",Two tui feeding on Harakeke.  The adult at the top and the fledgling at the bottom begging.  I have a sound recording i will link to :)  ,1,0,false,,"Papatowai 9586, New Zealand",-46.5595306567,169.4682893642,4,,,,4,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
19341020,2018/12/31 4:13 PM NZDT,2018-12-31,2018-12-31 03:13:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2018-12-31 22:16:54 UTC,2024-08-06 00:56:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19341020,,https://static.inaturalist.org/sounds/28778.mp3?1546294508,"",Fledgling begging to it parent for nectar (the repeating high pitch chirp)  and it's parent singing away in reassurance as it feeds on Harakeke.    Other native birds in background.  ,1,0,false,,"Papatowai 9586, New Zealand",-46.5595210743,169.4683633106,8,,,,8,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
19654072,2019/01/02 7:23 AM +1300,2019-01-02,2019-01-01 18:23:00 UTC,Nuku'alofa,226796,andymckay,Andy McKay,2019-01-15 09:40:34 UTC,2024-10-27 15:02:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/19654072,https://inaturalist-open-data.s3.amazonaws.com/photos/30297903/medium.png,https://static.inaturalist.org/sounds/30207.mp3?1547544894,"",,1,0,false,,"Wellington, NZ",-41.1207342569,174.8600688895,,,,,27847,obscured,open,true,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
19654076,2019/01/04 5:55 AM +1300,2019-01-04,2019-01-03 16:55:00 UTC,Auckland,226796,andymckay,Andy McKay,2019-01-15 09:40:37 UTC,2024-08-03 17:58:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/19654076,,https://static.inaturalist.org/sounds/30211.mp3?1547544902,"",,1,0,false,,"Wellington, NZ",-41.0888913258,174.9081082637,,,,,27847,obscured,open,true,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
19944851,2019/01/28 8:22 PM NZDT,2019-01-28,2019-01-28 07:22:00 UTC,Wellington,1447982,maika,,2019-01-29 07:24:08 UTC,2024-08-02 13:57:26 UTC,research,,https://www.inaturalist.org/observations/19944851,,https://static.inaturalist.org/sounds/30700.mp3?1548746547,"",Protected native bird species. Tui birdsong.,2,0,false,,"Parahaki, Whangarei, New Zealand",-35.710863,174.329744,,,,,,,open,false,,,Tūī (Mainland Tūī),Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
20246814,2019/02/09 4:30 PM NZDT,2019-02-09,2019-02-09 03:30:00 UTC,Wellington,773820,kelvinperrie,Kelvin Perrie,2019-02-10 05:32:54 UTC,2024-08-05 16:45:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20246814,,https://static.inaturalist.org/sounds/31089.mp3?1549776608,"",Not sure what this is.  It's quite loud and travels for quite a distance so seems like it would be a big bird. There are a lot of Tuis around but this doesn't match the Tui sounds I've found online.,2,0,false,,"Oakura, New Zealand",-39.1160126228,173.9515910577,6,,,,6,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
20298352,2019/02/12 10:49 PM +0800,2019-02-12,2019-02-12 14:49:00 UTC,Australia/Perth,1305207,dave_holland,Dave Holland,2019-02-12 09:52:23 UTC,2024-08-03 15:04:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20298352,,https://static.inaturalist.org/sounds/31142.mp3?1549965076,"",Tui woth a Starling in. The back ground ,1,0,false,,"Papatowai 9586, New Zealand",-46.5600244529,169.4701084881,4,,,,4,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
20848058,2019/03/01 03.44 PM NZDT,2019-03-01,2019-03-01 02:44:00 UTC,Auckland,941134,kaipatiki_naturewatch,Jenny Christianson,2019-03-01 09:33:29 UTC,2024-08-03 16:28:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/20848058,,https://static.inaturalist.org/sounds/31661.m4a?1648749823,Svrh,"From tree above bird bath, after at least three tui had been bathing briefly throughout the afternoon. EDIT.. prior to and after  this observation, ie the social background to this vocalization: there is a group of young tui in these trees frequently throughout recent few weeks. They perch on an unused  rail, under trees between houses, a couple of metres above a rainwater tank with a dish of water on top of it. They look up, down and to both sides, repeatedly, before flying down to the bird bath (2m above ground, under trees to about 6mH with houses on either side). While perched on the rail preparing to take the plunge, if another perches on the same rail the first one threatens it with wide-open beaks, chases it off, then returns and takes the plunge. 

However, This observation is of a relaxed vocalization from a tui hidden among higher tree foliage, similar to the sounds made when an identifiable tui has achieved its bath.
Link to Video taken in kawakawa tree to right within a minute of this still shot, but it could be a different tui as there were at least three around the bath at the time.
https://www.youtube.com/watch?v=vLB9LkRv1rI&feature=youtu.be",1,0,false,,"Seaview Rd, Glenfield, Auckland, New Zealand",-36.7903676501,174.7153057094,44,,,,44,,open,false,,"",Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
20848060,2019/02/28 10:14 AM NZDT,2019-02-28,2019-02-27 21:14:00 UTC,Auckland,941134,kaipatiki_naturewatch,Jenny Christianson,2019-03-01 09:33:30 UTC,2024-08-04 14:11:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/20848060,https://inaturalist-open-data.s3.amazonaws.com/photos/32161968/medium.jpeg,https://static.inaturalist.org/sounds/31665.m4a?1648749830,Svrh,"Tui making soft varied vocalizations,
about 3m above ground in kohuhu in suburban, neighbourhood, likely about to preen after bathing.
Shorter Video: https://www.youtube.com/watch?v=RNK6Itv2DRg&feature=youtu.be",1,0,false,,"Seaview Rd, Glenfield, Auckland, New Zealand",-36.7903676501,174.7153057094,44,,,,44,,open,false,,"",Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
20993281,2019-03-06,2019-03-06,,Auckland,941134,kaipatiki_naturewatch,Jenny Christianson,2019-03-06 11:03:15 UTC,2024-08-01 10:33:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/20993281,,https://static.inaturalist.org/sounds/31913.m4a?1648749975,Svrh,"Time approx, in the mid afternoon.
Soft, relaxed, mainly clucking and twittering vocalization (maybe including other birds eg blackbird?). Several tui in mahoe and kawakawa beside houses. Have been hanging out near a bird bath (which can be heard half-way through being filled with a small bucket) for last month or so. At least some are juveniles. couldn't see this bird or birds though sometimes there was a short flight and movement of leaves in the trees.",1,0,false,,"Seaview Rd, Glenfield, Auckland, New Zealand",-36.7903676501,174.7153057094,44,,,,44,,open,false,,"",Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
21504062,2019/03/23 3:49 PM +1300,2019-03-23,2019-03-23 02:49:00 UTC,Nuku'alofa,1547026,kreachr,"",2019-03-23 02:53:27 UTC,2024-08-04 13:39:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21504062,,https://static.inaturalist.org/sounds/32839.mp3?1553309521,"",Sorry the sound file is very quiet. I keep hearing this bird but have not been able to sight it and have been unable to identify it. Can anyone help?,2,0,false,,"1010A Great North Rd, Point Chevalier, Auckland 1022, New Zealand",-36.8684381,174.7182775,208,,,,208,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
22632089,2019/04/18 11:03 AM +1200,2019-04-18,2019-04-17 23:03:00 UTC,Auckland,750368,obscurus,"",2019-04-17 23:05:41 UTC,2024-07-29 14:13:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22632089,,https://static.inaturalist.org/sounds/34931.m4a?1648752464,"",,2,0,false,,"North Shore, Hauraki, Auckland, New Zealand",-36.7977397943,174.7290884473,715,,,,715,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
